work_id	title	author	rating	category	fandom	relationship	character	additional tags	language	published	status	status date	words	chapters	comments	kudos	bookmarks	hits
24592048	Back to Black	['RedSarling']	Teen And Up Audiences	F/M	名探偵コナン | Detective Conan | Case Closed	Akai Shuuichi | Okiya Subaru/Haibara Ai | Miyano Shiho, Akai Shuuichi | Okiya Subaru & Haibara Ai | Miyano Shiho, Akai Shuuichi | Okiya Subaru/Miyano Akemi, Gin/Haibara Ai | Miyano Shiho, Gin/Vermouth (Meitantei Conan)	Akai Shuuichi | Okiya Subaru, Haibara Ai | Miyano Shiho, Gin (Meitantei Conan), Miyano Akemi, Vermouth (Meitantei Conan)	Organization days story, ginsherry - Freeform, ShuuShi, and Akemi?...	English	2020-06-07	Updated	2022-05-25	65700	20/?	16	58	6	1690
38278852	Now I've Got the Flow	['Serozin']	Explicit	F/F	RWBY, Fire Emblem Series, Fire Emblem: Kakusei | Fire Emblem: Awakening, Tengen Toppa Gurren Lagann, 名探偵コナン | Detective Conan | Case Closed, Xenoblade Chronicles 2 (Video Game), Pocket Monsters | Pokemon - All Media Types, Keroro Gunsou | Sgt. Frog	Gimurei | Grima/Lucina, Yoko Littner/Nia Teppelin, Blake Belladonna/Kali Belladonna, Mouri Ran/Suzuki Sonoko, Hikari | Mythra/Homura | Pyra/Nia, Dark Momoka/Nishizawa Momoka, Homika | Roxie/Mei | Rosa		Girl Penis, Blow Jobs, Mind Break, Incest, Mother-Daughter Relationship, Glory Hole, Hand Jobs, Rimming, Threesome - F/F/F, Public Sex, Come Swallowing, Facials, Selfcest, Face-Fucking, Aged-Up Character(s)	English	2022-04-10	Updated	2022-05-24	3487	2/?	2	7	3	1236
27799087	I Hear You [Heiji Hattori × OC]	['hyhasi']	Teen And Up Audiences	F/M	Magic Kaito, 名探偵コナン | Detective Conan | Case Closed	Hattori Heiji/Original Female Character(s), Kudou Shinichi | Edogawa Conan & Original Character(s), Kudou Shinichi | Edogawa Conan/Mouri Ran, Hattori Heiji/Reader	Hattori Heiji, Original Characters, Original Female Character(s), Kudou Shinichi | Edogawa Conan, Mouri Ran, Kudou Yukiko, Kudou Yuusaku, Hakuba Saguru, Kuroba Kaito | Kaitou Kid, Tooyama Kazuha, Suzuki Sonoko, Shounen Tantei-dan | Detective Boys, Nakamori Aoko	Fluff, Light Angst, Romance, Falling In Love, Mental Health Issues, Mental Breakdown, Non-Graphic Violence, Murder, Sarcasm, Unhealthy Coping Mechanisms, Enemies to Friends to Lovers, Emotional Hurt/Comfort, Everyone Needs A Hug, I Wrote This Instead of Sleeping, The Author Regrets Nothing, Mentions of Taylor Swift, Murder Mystery, Musicians, Classical Music, Slow Burn, Sibling Bonding, Author Is Sleep Deprived, I'm Sorry, I'm Bad At Tagging, Attempted Rape/Non-Con, Partners in Crime, Insecurity, Bad Jokes	English	2021-12-26	Updated	2022-05-24	11969	5/?	3	24	3	392
38365606	Meeting You a Second Time	['FantomWriter3120']	Mature	F/M, Gen, M/M, Multi, Other	Magic Kaito, 名探偵コナン | Detective Conan | Case Closed	Hakuba Saguru & Kuroba Kaito | Kaitou Kid, Hakuba Saguru/Kuroba Kaito | Kaitou Kid, Hakuba Saguru & Hattori Heiji & Kudou Shinichi | Edogawa Conan & Kuroba Kaito | Kaitou Kid, Hakuba Saguru & Kudou Shinichi | Edogawa Conan, Hakuba Saguru & Hattori Heiji	Hakuba Saguru, Kuroba Kaito | Kaitou Kid, Nakamori Aoko, Nakamori Ginzou, Baaya | Hakuba Saguru's Housekeeper, Kaito Kid Task Force (Meitantei Conan/Magic Kaito), Kudou Shinichi | Edogawa Conan, Hattori Heiji, Superintendent-General Hakuba (Meitantei Conan/Magic Kaito), Megure Juuzou, Mouri Ran, Koizumi Akako, Spider | Gunter von Goldberg II	Emotional Hurt/Comfort, Hurt/Comfort, Bonding, Team Bonding, Crime Fighting, Organized Crime, Mild Gore, Post-Traumatic Stress Disorder - PTSD, Post-Canon, Ten Years Later, Implied/Referenced Suicide, Implied/Referenced Character Death, Crime Scenes, Crime Scene Description, Murder, Murder Mystery, Heist, Protective Kuroba Kaito | Kaitou Kid, Hurt Kuroba Kaito | Kaitou Kid, Hurt Hakuba Saguru, Angst, Angst with a Happy Ending, hakuba needs a hug, Kaito needs a hug, Everyone Has Issues, Caffeine Addiction, Insomnia, Headaches & Migraines, Blood, Blood and Injury, Fluff and Hurt/Comfort, Nightmares	English	2022-04-14	Updated	2022-05-24	8422	3/?	11	39	5	306
22417732	Second Chance	['SailorStar9']	Teen And Up Audiences	F/M	Bishoujo Senshi Sailor Moon | Pretty Guardian Sailor Moon (Anime & Manga), 名探偵コナン | Detective Conan | Case Closed	Furuya Rei/Mizuno Ami	Amuro Tooru | Furuya Rei, Mizuno Ami, Original Male Character(s), Shounen Tantei-dan | Detective Boys	Anti-Crystal Tokyo, All The Inner Senshi are paired up, Single Mother!Ami, Police Officer!Ami, Sassy!Ami, Anti-Usagi, Sort Of, This authoress regrets nothing, Not Beta Read, Implied Sexual Content, Divorced Mamoru/Usagi, Minor Character Death, This IS Detective Conan afterall, Breaking the Fourth Wall	English	2020-01-26	Updated	2022-05-24	168648	114/?	5	24	3	1086
38738061	【AmuCo/FuruShin】Home	['quartz1203']	General Audiences	M/M	名探偵コナン | Detective Conan | Case Closed	Amuro Tooru | Furuya Rei & Kudou Shinichi | Edogawa Conan, Amuro Tooru | Furuya Rei/Kudou Shinichi | Edogawa Conan	Amuro Tooru | Furuya Rei, Kudou Shinichi | Edogawa Conan, Kazami Yuuya	translation work, please look at the summary	English	2022-05-02	Updated	2022-05-24	15487	3/20	9	38	11	535
38866962	Why?	['Xiema']	General Audiences	M/M	名探偵コナン | Detective Conan | Case Closed	Akai Shuuichi | Okiya Subaru/Gin	Akai Shuuichi | Okiya Subaru, Gin (Meitantei Conan), Kudou Shinichi | Edogawa Conan, Haibara Ai | Miyano Shiho	Enemies to Lovers, kid Gin, APTX 4869	English	2022-05-08	Updated	2022-05-24	9493	4/?	4	18	3	193
39189513	A Spoonful of Sunshine	['Alaena_F_Dragonstar']	Teen And Up Audiences	M/M	名探偵コナン | Detective Conan | Case Closed, Magic Kaito	Kudou Shinichi | Edogawa Conan/Kuroba Kaito | Kaitou Kid	Kudou Shinichi | Edogawa Conan, Kuroba Kaito | Kaitou Kid	Post-Conan Kudou Shinichi, Established Relationship, Romance, Humor, Fluff, Birthday Fluff, High Heels, Coffee	English	2022-05-24	Completed	2022-05-24	4454	1/1	1	60	8	316
36463648	Of Comets and Gems	['wisteria_1412']	General Audiences	Gen, M/M	名探偵コナン | Detective Conan | Case Closed, Magic Kaito	Kudou Shinichi | Edogawa Conan/Kuroba Kaito | Kaitou Kid	Kuroba Kaito | Kaitou Kid, Kudou Shinichi | Edogawa Conan, Hattori Heiji, Mouri Ran	Magic Kaito Organization, mk org isn't so weak, Kuroba Kaito | Kaitou Kid Doesn't Know Edogawa Conan Is Kudou Shinichi, Some chapters betaed	English	2022-01-16	Updated	2022-05-24	5925	4/?	15	174	28	1691
36961921	Shounen Futa Q&A	['Imouto_Kitten']	Explicit	F/F, F/M, Multi, Other	Dragonball, Bleach, Naruto, One Piece, Soul Eater, Yu-Gi-Oh, Shaman King, Detective Conan, YuYu Hakusho			Futanari, Shotacon, Lolicon	English	2022-02-07	Updated	2022-05-24	8562	5/?	40	15	4	3731
37681951	The Return	['Shinigami24']	Explicit	M/M	名探偵コナン | Detective Conan | Case Closed	Akai Shuuichi | Okiya Subaru/Amuro Tooru | Furuya Rei/Scotch | Morofushi Hiromitsu, Amuro Tooru | Furuya Rei/Scotch | Morofushi Hiromitsu, Akai Shuuichi | Okiya Subaru/Amuro Tooru | Furuya Rei, Akai Shuuichi | Okiya Subaru/Scotch | Morofushi Hiromitsu, Hagiwara Kenji/Matsuda Jinpei, Minor or Background Relationship(s)	Akai Shuuichi | Okiya Subaru, Amuro Tooru | Furuya Rei, Scotch | Morofushi Hiromitsu, Amuro Haro | Furuya Rei's Dog, Kudou Shinichi | Edogawa Conan, Sera Masumi, Matsuda Jinpei, Hagiwara Kenji, Date Wataru, Hondou Eisuke, Hattori Heiji, Kuroba Kaito | Kaitou Kid, Minor Characters	Black Organization (Meitantei Conan), Fluff, Smut, Arc: Shogi Player Serial Murder Case c1043-1046 | 1033-1035 (Meitantei Conan), Arc: Policewomen Serial Murder Case c1013-1017 | 971-974 (Meitantei Conan), Arc: FBI Serial Murder Case c1061-1066 (Meitantei Conan)	English	2022-03-12	Updated	2022-05-24	5740	17/20	null	61	null	123
39183303	The sparrow & the fox	['whisperinghaze']	Not Rated	F/M, M/M	名探偵コナン | Detective Conan | Case Closed, Magic Kaito, Harry Potter - J. K. Rowling	Kudou Shinichi | Edogawa Conan/Kuroba Kaito | Kaitou Kid, Kudou Shinichi | Edogawa Conan & Mouri Ran	Kudou Shinichi | Edogawa Conan, Kuroba Kaito | Kaitou Kid, Mouri Ran, Hattori Heiji, Haibara Ai | Miyano Shiho, Tooyama Kazuha, Hakuba Saguru, Vermouth (Meitantei Conan), Agasa Hiroshi	Alternate Universe - Harry Potter Setting, Alternate Universe - Magic, Romance, Friendship, Slash, Shounen-ai, Alternate Universe - Supernatural Elements, Other Additional Tags to Be Added, Slow Burn, Eventual Smut, Shrunk!Shinichi, Temporarily Unrequited Love, kaishin - Freeform, Shinichi/Ran is mostly only mentioned, Ravenclaw!Shinichi later on, Teacher!Kaito later on, Japan has it's own magic school, yep, I made one up of my own, Mystery/Adventure, Getting Together	English	2022-05-23	Updated	2022-05-23	13082	2/?	1	22	2	139
39176283	Empty Hearts and How They Fill	['Liridus']	General Audiences	Gen	名探偵コナン | Detective Conan | Case Closed	Akai Shuuichi | Okiya Subaru & Sera Masumi, Haneda Shuukichi & Sera Masumi, Mary Sera & Sera Masumi, Haibara Ai | Miyano Shiho & Sera Masumi	Sera Masumi, Akai Shuuichi | Okiya Subaru, Mary Sera, Haneda Shuukichi, Kudou Shinichi | Edogawa Conan, Mouri Ran, Amuro Tooru | Furuya Rei, Haibara Ai | Miyano Shiho, Miyamoto Yumi		English	2022-05-23	Completed	2022-05-23	5243	4/4	null	7	1	89
39174789	Time Ticks True	['Takara_Phoenix']	General Audiences	M/M	名探偵コナン | Detective Conan | Case Closed, Magic Kaito	Hakuba Saguru/Kudou Shinichi | Edogawa Conan	Hakuba Saguru, Kudou Shinichi | Edogawa Conan, Mouri Ran, Kuroba Kaito | Kaitou Kid	Shounen-ai, Slash, Soulmates, Soulmate-Identifying Timers, Identity Reveal, poor Kaito stuck in the middle having to help two helpless detectives, Kuroba Kaito is a Good Friend	English	2022-05-23	Completed	2022-05-23	1967	1/1	2	82	6	346
37762663	Shenanigans in Beika	['SadisticWoof']	Teen And Up Audiences	Gen	名探偵コナン | Detective Conan | Case Closed	Kudou Shinichi | Edogawa Conan & Mouri Ran & Suzuki Sonoko, Kudou Shinichi | Edogawa Conan & Suzuki Sonoko, Mouri Ran & Suzuki Sonoko, Kudou Shinichi | Edogawa Conan & Mouri Ran	Kudou Shinichi | Edogawa Conan, Mouri Ran, Suzuki Sonoko, Nakamichi (Meitantei Conan), Tooyama Kazuha, Kyougoku Makoto	Social Media, Texting, Attempt at Humor, Friendship, Male-Female Friendship, Kudou Shinichi and Suzuki Sonoko are best friends, Mouri Ran Appreciation, Suzuki Sonoko Appreciation, they share one braincell, Ran has the braincell, Tashiro (Meitantei Conan), Hidaka (Meitantei Conan), Aizawa Eisuke (Meitantei Conan), Chatting & Messaging, Angst	English	2022-04-05	Updated	2022-05-23	22351	8/?	34	98	22	1312
39169047	Piranha Tank	['Browa123']	Teen And Up Audiences	Gen	名探偵コナン | Detective Conan | Case Closed, Magic Kaito		Kuroba Kaito | Kaitou Kid, Kuroba Touichi, Kuroba Chikage	One Shot, Piranhas, Magic Tricks, escape tricks, i wrote this in one sitting, Headcanon	English	2022-05-23	Completed	2022-05-23	1204	1/1	1	18	5	75
39167400	Kiss of the Creature	['saltfactory']	Teen And Up Audiences	Gen	名探偵コナン | Detective Conan | Case Closed	Kudou Shinichi | Edogawa Conan & Yoshida Ayumi	Kudou Shinichi | Edogawa Conan, Yoshida Ayumi	Alternate Universe - Canon Divergence, Alternate Universe - Supernatural Elements, Alternate Universe - Horror, Edogawa Conan and Kudou Shinichi are Separate People, Alternate Universe - Dark, Implied/Animal Harm	English	2022-05-23	Completed	2022-05-23	2076	1/1	2	8	2	96
37896697	The internet knows	['Snek44']	General Audiences		名探偵コナン | Detective Conan | Case Closed, Magic Kaito		Haibara Ai | Miyano Shiho, Kaito Kid Task Force (Meitantei Conan/Magic Kaito), Kuroba Kaito | Kaitou Kid, Hattori Heiji, Hakuba Saguru, Suzuki Sonoko	Crack, Social Media, Twitter, a bit of blackmail	English	2022-03-22	Updated	2022-05-22	8024	2/?	14	85	21	668
38842518	Red Contradictions	['KayoAsano']	Teen And Up Audiences	F/M	名探偵コナン | Detective Conan | Case Closed	Haibara Ai | Miyano Shiho/Kudou Shinichi | Edogawa Conan	Mouri Ran, Agasa Hiroshi, Satou Miwako, Takagi Wataru, Tsuburaya Mitsuhiko, Kojima Genta, Yoshida Ayumi, Akai Shuuichi | Okiya Subaru, Jodie Starling, Sera Masumi, Hattori Heiji, Kisaki Eri, Gin (Meitantei Conan), Vermouth (Meitantei Conan), Rum (Meitantei Conan), Suzuki Sonoko, Shounen Tantei-dan | Detective Boys, Black Organization Member(s) (Meitantei Conan), FBI (Meitantei Conan), Kobayashi Sumiko, Mouri Kogorou, Hondou Eisuke, Miyano Akemi, Miyano Elena, Miyano Atsushi, Haibara Ai | Miyano Shiho, Kudou Shinichi | Edogawa Conan, Tooyama Kazuha, Shiratori Ninzaburou, Mary Sera, Amuro Tooru | Furuya Rei, Mizunashi Rena | Hondou Hidemi	Action, Slow Romance, Hurt/Comfort, Past Abuse, Suicide Attempt, Family Feels, Friendship, Sisters, Revenge, Murder Mystery, Partnership, Forgiveness, Murder, Crimes & Criminals	English	2022-05-07	Updated	2022-05-25	53332	11/?	24	61	5	1012
37552300	Chicken Machine	['KyeAbove']	Teen And Up Audiences	Gen, M/M	Magic Kaito, 名探偵コナン | Detective Conan | Case Closed	Hakuba Saguru/Kuroba Kaito | Kaitou Kid	Hakuba Saguru, Kuroba Kaito | Kaitou Kid, Kenta Connery, Nakamori Aoko, Kudou Shinichi | Edogawa Conan, Hattori Heiji, Watson | Hakuba Saguru's Hawk, Snake | Jackal (Magic Kaito)	Texting, Fluff and Humor, Married Couple, Children, Swearing, Kuroba Touichi Lives But At What Cost	English	2022-03-06	Updated	2022-05-22	945	3/?	null	33	5	187
31860235	Sleight	['fluxfiction']	General Audiences	Gen	Leverage, 名探偵コナン | Detective Conan | Case Closed, Magic Kaito		Kudou Shinichi | Edogawa Conan, Kuroba Kaito | Kaitou Kid, Nathan Ford, Team Leverage, FBI (Meitantei Conan), Detective Conan Ensemble	Kaitou Kid Heist (Meitantei Conan/Magic Kaito), Mastermind VS Mastermind, Heist fic, Crossover, no series knowledge required	English	2021-06-10	Updated	2022-05-22	6178	2/3	25	85	22	778
32503054	Bitter Herbs	['Magpythe']	Teen And Up Audiences	Gen	名探偵コナン | Detective Conan | Case Closed	Hakuba Saguru & Kudou Shinichi | Edogawa Conan & Kuroba Kaito | Kaitou Kid, Kudou Shinichi | Edogawa Conan & Mouri Ran, Hattori Heiji & Kudou Shinichi | Edogawa Conan	Kudou Shinichi | Edogawa Conan, Mouri Ran, Hakuba Saguru	Blackorg au, conan gets got, he'd say otherwise but also he knows its true, Blackmail, Black Organization (Meitantei Conan), Black Organization Member Kudou Shinichi | Edogawa Conan, Alternate Universe - Canon Divergence, Kudou Shinichi | Edogawa Conan Angst, Working for the enemy	English	2021-07-11	Updated	2022-05-22	7649	3/9	3	38	8	567
38927553	Smile, You're a Hero!	['TricolorMina']	Explicit	Gen	名探偵コナン | Detective Conan | Case Closed, unOrdinary (Webcomic), 僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia, Magic Kaito		John Doe (unOrdinary), Seraphina (unOrdinary), Arlo (unOrdinary), William Doe, Jane Doe (unOrdinary), Valerie (unOrdinary), Remi (unOrdinary), Blyke (unOrdinary), Isen (unOrdinary), Claire (unOrdinary), Adrion (unOrdinary), Rei (unOrdinary), EMBER Agents (unOrdinary), Elaine (unOrdinary), Volcan (unOrdinary), Dr. Darren (unOrdinary), Leilah (unOrdinary), Yagi Toshinori | All Might, Midoriya Izuku, Sensei | All For One, Midoriya Hisashi, Past One For All Users (My Hero Academia), Shimura Nana, Shigaraki Tomura | Shimura Tenko, Yoichi | First One For All User (My Hero Academia), Takami Keigo | Hawks, Class 1-A (My Hero Academia), Class 1-B (My Hero Academia), U.A.'s Big Three (My Hero Academia), Shiketsu High Students (My Hero Academia), U.A. Faculty (My Hero Academia), League of Villains (My Hero Academia), Eri (My Hero Academia), Black Organization Member(s) (Meitantei Conan), FBI (Meitantei Conan), Kudou Family (Meitantei Conan), Kudou Shinichi | Edogawa Conan, Haibara Ai | Miyano Shiho, Akai Shuuichi | Okiya Subaru, Amuro Tooru | Furuya Rei, Curaçao (Meitantei Conan), Vermouth (Meitantei Conan), Gin (Meitantei Conan)	Alternate Universe - Canon Divergence, Hurt/Comfort, Angst and Feels, References to Depression, Canon-Typical Violence, Rated For Violence, Spoilers, During Canon, Denial of Feelings, Therapy, Everyone Needs A Hug, God-tiers (unOrdinary), Quirks (My Hero Academia), Sensei | All For One is Midoriya Hisashi, Drinking to Cope, Post-Traumatic Stress Disorder - PTSD, Psychological Trauma, Character Death, References to Drugs, Implied/Referenced Drug Use	English	2022-05-11	Updated	2022-05-26	7819	5/?	4	63	2	326
36536176	Demons and Nightmares	['Rikai']	Mature	M/M	名探偵コナン | Detective Conan | Case Closed, Magic Kaito	Kudou Shinichi | Edogawa Conan/Kuroba Kaito | Kaitou Kid	Kudou Shinichi | Edogawa Conan, Kuroba Kaito | Kaitou Kid, Kuroba Chikage, Haibara Ai | Miyano Shiho, Hakuba Saguru	Chikage is a terrible mother, Chikage is a terrible person, Kuroba Kaito | Kaitou Kid Needs a Hug, Kudou Shinichi | Edogawa Conan Needs a Hug, Hakuba is lost, Kaito and Shinichi both ignore their affections, Kaito and Shinichi grew up together, Post-Conan Kudou Shinichi, College, Coffee, Headaches, Possession, Psychics, Alternate Universe - Demons, Hurt Kuroba Kaito | Kaitou Kid, Suicidal Thoughts, Suicidal Kaito, Bottom Kuroba Kaito | Kaitou Kid, Top Kudou Shinichi | Edogawa Conan, Anal Sex, Anal Fingering, First Time, First Time Blow Jobs, First Time Bottoming, First Time Topping, No Beta, Emotional Hurt/Comfort, Kaito's a heartbroken idiot, Shinichi needs to get better with comfort	English	2022-01-20	Updated	2022-05-21	79672	12/?	5	120	19	2720
39128727	Cubs	['FeatherDragon']	General Audiences	Gen	名探偵コナン | Detective Conan | Case Closed	Kudou Shinichi | Edogawa Conan & Mouri Kogorou	Kudou Shinichi | Edogawa Conan, Mouri Kogorou, Goro | Kisaki Eri's Cat, Mouri Ran	parents being parents, this fic contains cat	English	2022-05-21	Completed	2022-05-21	3176	1/1	8	36	6	174
36740173	The White Collar Phantom Thief	['Takara_Phoenix']	Explicit	Gen, M/M	Magic Kaito, 名探偵コナン | Detective Conan | Case Closed	Kudou Shinichi | Edogawa Conan/Kuroba Kaito | Kaitou Kid, Kudou Shinichi | Edogawa Conan & Nakamori Aoko, Kuroba Kaito | Kaitou Kid & Nakamori Aoko, Kudou Shinichi | Edogawa Conan & Mouri Ran, Hakuba Saguru & Kudou Shinichi | Edogawa Conan, Hattori Heiji & Kudou Shinichi | Edogawa Conan, Mouri Ran/Sera Masumi, Hakuba Saguru/Nakamori Aoko, Hattori Heiji/Tooyama Kazuha, Kyougoku Makoto/Suzuki Sonoko, Satou Miwako/Takagi Wataru	Kuroba Kaito | Kaitou Kid, Kudou Shinichi | Edogawa Conan, Hakuba Saguru, Sera Masumi, Hattori Heiji, Nakamori Aoko, Koizumi Akako, Amuro Tooru | Furuya Rei, Akai Shuuichi | Okiya Subaru, Takagi Wataru, Satou Miwako, Mouri Ran, Suzuki Sonoko, Kyougoku Makoto, Tooyama Kazuha, Haibara Ai | Miyano Shiho, Agasa Hiroshi, Yoshida Ayumi, Tsuburaya Mitsuhiko, Kojima Genta	Shounen-ai, Slash, Detective Conan Post-Canon, Post-Conan Kudou Shinichi, Identity Reveal, Magic Kaito's BO is a branch of Detective Conan's BO, Canon-Typical Magic, Canon-Typical Crossdressing, Hurt/Comfort, Fluff, Found Family, Fake/Pretend Relationship, smut in later chapters, Explicit Sexual Content, Anal, Oral, Top Kuroba Kaito | Kaitou Kid, Bottom Kudou Shinichi | Edogawa Conan, Oblivious Kudou Shinichi | Edogawa Conan, Mutual Pining, Jealous Kuroba Kaito | Kaitou Kid, Protective Kuroba Kaito | Kaitou Kid, Canon-Typical Death/Violence	English	2022-01-29	Updated	2022-05-21	19136	5/?	42	240	50	2880
39120405	An A.I. Wrote Fanfiction: DCMK Addition	['SkylerLightingStrike']	Not Rated	Multi	名探偵コナン | Detective Conan | Case Closed, Magic Kaito	Kudou Shinichi | Edogawa Conan/Kuroba Kaito | Kaitou Kid	Kudou Shinichi | Edogawa Conan, Kuroba Kaito | Kaitou Kid	Domestic Fluff, Fluff, Crack, Not Canon Compliant, Author Doesn't Know What's Happening, The Author Regrets Nothing, A.I. generated text, Other Additional Tags to Be Added	English	2022-05-20	Updated	2022-05-20	818	2/?	null	4	null	104
32299162	Our Life as a Family	['kuumakun92']	Teen And Up Audiences	F/M	名探偵コナン | Detective Conan | Case Closed	Haibara Ai | Miyano Shiho/Kudou Shinichi | Edogawa Conan, Haibara Ai | Miyano Shiho & Kudou Shinichi | Edogawa Conan	Kudou Shinichi | Edogawa Conan, Haibara Ai | Miyano Shiho	Family, Family Drama, Drama & Romance, Romance, Secret Marriage, Marriage of Convenience, Our Life as a Family, Family Fluff, Romantic Fluff, Domestic Bliss, Domestic Fluff, Post-Canon, Age Difference, Older Man/Younger Woman, Slice of Life	English	2021-07-01	Updated	2022-05-20	132514	44/?	153	228	18	7615
37878724	Once upon a Organization	['Ariotsukki']	Teen And Up Audiences	Other	名探偵コナン | Detective Conan | Case Closed	Kudou Shinichi | Edogawa Conan & Original Character(s)	Kudou Shinichi | Edogawa Conan, Mouri Ran, Mouri Kogorou, Original Characters, Kuroba Kaito | Kaitou Kid	i'll put the rest of the tag as i continue	English	2022-03-21	Updated	2022-05-20	6173	5/?	null	4	null	93
39109227	Bitter Shot	['nguyenramel']	Not Rated	M/M	名探偵コナン | Detective Conan | Case Closed	Amuro Tooru | Furuya Rei/Kudou Shinichi | Edogawa Conan	Amuro Tooru | Furuya Rei, Kudou Shinichi | Edogawa Conan	Hurt/Comfort, Blood and Injury, Light Angst, How Do I Tag, Flash Fic	English	2022-05-20	Completed	2022-05-20	367	1/1	null	18	1	146
39069660	The dark manor and its residents	['Violet_Art']	Explicit	M/M	名探偵コナン | Detective Conan | Case Closed	Hakuba Saguru/Kuroba Kaito | Kaitou Kid	Hakuba Saguru, Baaya | Hakuba Saguru's Housekeeper, Kuroba Kaito | Kaitou Kid	Angst	English	2022-05-18	Completed	2022-05-20	5701	3/3	null	53	null	166
35445250	Windfall	['TheYsabet']	Teen And Up Audiences		Magic Kaito, 名探偵コナン | Detective Conan | Case Closed	Kuroba Kaito | Kaitou Kid/Nakamori Aoko, Kudou Shinichi | Edogawa Conan/Mouri Ran	Kuroba Kaito | Kaitou Kid, Nakamori Aoko, Kudou Shinichi | Edogawa Conan, Mouri Ran, Detective Conan and Magic Kaito Ensemble, Original Characters	Sequel to Second Wind, Large chapters no apologies, WAFF, The Pandora Gem isn't what it's supposed to be, The Pandora Gem IS exactly what it's supposed to be, Poor Hattori deals with a lot, Growing up and what happens next, Yes it's an AU but so what else is new, Finally rewriting and finishing this monster of an old fic	English	2021-12-01	Updated	2022-05-20	224653	18/?	38	60	8	1799
38931114	Fragments of Yesterday	['Alaena_F_Dragonstar']	Teen And Up Audiences	M/M	名探偵コナン | Detective Conan | Case Closed, Magic Kaito	Kudou Shinichi | Edogawa Conan/Kuroba Kaito | Kaitou Kid	Kudou Shinichi | Edogawa Conan, Kuroba Kaito | Kaitou Kid, Hattori Heiji, Mouri Ran, Hakuba Saguru	Alternate Universe - Modern with Magic, Alternate Universe - Supernatural Elements, Established Relationship, Romance, Hurt/Comfort, Humor, Friendship, Oracle!Shinichi, Magic Going Crazy, Dark Past	English	2022-05-11	Completed	2022-05-20	16122	4/4	1	53	3	754
27665033	Nature, Three Pink Roses and a Brute Squad	['RoonRune']	Mature	Multi	名探偵コナン | Detective Conan | Case Closed, Magic Kaito	Kudou Shinichi | Edogawa Conan/Kuroba Kaito | Kaitou Kid/Mouri Ran	Kuroba Kaito | Kaitou Kid, Nakamori Aoko, Nakamori Ginzou, Kudou Shinichi | Edogawa Conan, Mouri Ran, Kuroba Chikage | Phantom Lady, OC Brute Squad | Connor Miller | Roman Kahale | Chance Forest | Mallary O'Rourke | Carter Maize, Mouri Kogorou, Kudou Yukiko, Kudou Yuusaku, Kisaki Eri, Agasa Hiroshi, Kojima Genta, Tsuburaya Mitsuhiko, Yoshida Ayumi, Hakuba Saguru	Supernatural Elements, Bi-Gender, Multiple Partners, Mild Language, Pseudoscience, Explicit Sexual Content, Threesome - F/M/M, Intersex, Yaoi	English	2020-11-22	Updated	2022-05-26	86788	6/?	21	38	4	622
39054240	The bell-like blue moon plays the melody of a gunshot	['Welt_Ende']	Teen And Up Audiences	F/M, Multi, Other	名探偵コナン | Detective Conan | Case Closed, 殺戮の天使 | Satsuriku no Tenshi | Angels of Death (Anime), 殺戮の天使 | Satsuriku no Tenshi | Angels of Death (Manga)	"Isaac ""Zack"" Foster & Rachel ""Ray"" Gardner, Kudou Shinichi | Edogawa Conan/Mouri Ran, Haibara Ai | Miyano Shiho & Kudou Shinichi | Edogawa Conan, Akai Shuuichi | Okiya Subaru/Miyano Akemi, Amuro Tooru | Furuya Rei & Scotch | Morofushi Hiromitsu, Gin & Vodka (Meitantei Conan)"	"Rachel ""Ray"" Gardner, Kudou Shinichi | Edogawa Conan, Mouri Ran, Mouri Kogorou, Haibara Ai | Miyano Shiho, Black Organization Member(s) (Meitantei Conan), Akai Shuuichi | Okiya Subaru, Miyano Akemi, Enomoto Azusa, Isaac ""Zack"" Foster"	Crimes & Criminals, Detectives, Double Agents, Police, Implied/Referenced Child Abuse, Love/Hate, Murder Mystery, Background Relationships, Minor Character Death	English	2022-05-17	Updated	2022-05-19	3536	2/?	null	42	null	44
36282643	The Extinction Heist	['tanteiassociation4869']	Not Rated	F/M, Multi, Other	名探偵コナン | Detective Conan | Case Closed, Magic Kaito	Kudou Shinichi | Edogawa Conan/Original Female Character(s), Kudou Shinichi | Edogawa Conan/Mouri Ran, Kuroba Kaito | Kaitou Kid/Original Female Character(s) (brief mentioned), Original Female Character/Original Male Character, Mouri Ran & Suzuki Sonoko, Mouri Kogorou & Mouri Ran, Kisaki Eri/Mouri Kogorou, characters are kids (this is pre-before 21st century holmes)	Mouri Ran, Suzuki Sonoko, Original Characters, Original Female Child Character(s), Original Male Character(s), Original Child Character(s)	Child Kudou Shinichi | Edogawa Conan, Implied/Referenced Child Abuse, Implied/Referenced Character Death, Dubious Morality, Moral Ambiguity, Morally Ambiguous Character, Alternate Universe, Alternate Universe - Canon Divergence, before the shrink, Heavy Angst, Dialogue Heavy, cunning female lead, villainess - Freeform, unlikely friends, Enemies to Friends, Angst and Tragedy, Bullying, Childhood Friends, Very evil children, murderous psychotic children	English	2022-01-08	Updated	2022-05-19	216548	43/?	51	259	6	538
